candidate_state,case,method,region,voxel_count,reliability_mean,aggregation
penultimate_decoder_stage_output,HEM_PA99.nii.gz,gamma_world_stability,FP,53950,0.040335378576262744,case_patch_macro
penultimate_decoder_stage_output,HEM_PA99.nii.gz,gamma_world_stability,TN,27156157,0.5086705403832622,case_patch_macro
penultimate_decoder_stage_output,HEM_PA99.nii.gz,gamma_world_stability,TP,1014552,0.3369576358823752,case_patch_macro
penultimate_decoder_stage_output,HEM_PA99.nii.gz,pairwise_joint_product,FN,86893,0.00048811229396520826,case_patch_macro
penultimate_decoder_stage_output,HEM_PA99.nii.gz,pairwise_joint_product,FP,53950,0.00035878945913053636,case_patch_macro
penultimate_decoder_stage_output,HEM_PA99.nii.gz,pairwise_joint_product,TN,27156157,0.3149796518898906,case_patch_macro
penultimate_decoder_stage_output,HEM_PA99.nii.gz,pairwise_joint_product,TP,1014552,0.04652148617538848,case_patch_macro
penultimate_decoder_stage_output,HEM_PA99.nii.gz,pairwise_world_stability,FN,86893,0.013907995626116504,case_patch_macro
penultimate_decoder_stage_output,HEM_PA99.nii.gz,pairwise_world_stability,FP,53950,0.014353819232775506,case_patch_macro
penultimate_decoder_stage_output,HEM_PA99.nii.gz,pairwise_world_stability,TN,27156157,0.5160924079366873,case_patch_macro
penultimate_decoder_stage_output,HEM_PA99.nii.gz,pairwise_world_stability,TP,1014552,0.1408107897010902,case_patch_macro
decoder_stage_1_low_to_high,HCC_10140276_20170721.nii.gz,blur_joint_product,FN,73246,0.00015836168378446716,case_patch_macro
decoder_stage_1_low_to_high,HCC_10140276_20170721.nii.gz,blur_joint_product,FP,61574,0.05148054133244135,case_patch_macro
decoder_stage_1_low_to_high,HCC_10140276_20170721.nii.gz,blur_joint_product,TN,27762288,0.3111447804212921,case_patch_macro
decoder_stage_1_low_to_high,HCC_10140276_20170721.nii.gz,blur_joint_product,TP,414444,0.07727365691278981,case_patch_macro
decoder_stage_1_low_to_high,HCC_10140276_20170721.nii.gz,blur_world_stability,FN,73246,0.012358746218027293,case_patch_macro
decoder_stage_1_low_to_high,HCC_10140276_20170721.nii.gz,blur_world_stability,FP,61574,0.11280625812863962,case_patch_macro
decoder_stage_1_low_to_high,HCC_10140276_20170721.nii.gz,blur_world_stability,TN,27762288,0.5073569156155359,case_patch_macro
decoder_stage_1_low_to_high,HCC_10140276_20170721.nii.gz,blur_world_stability,TP,414444,0.14146815955212996,case_patch_macro
decoder_stage_1_low_to_high,HCC_10140276_20170721.nii.gz,confidence_rank,FN,73246,0.007917379549493127,case_patch_macro
decoder_stage_1_low_to_high,HCC_10140276_20170721.nii.gz,confidence_rank,FP,61574,0.10031578353399723,case_patch_macro
decoder_stage_1_low_to_high,HCC_10140276_20170721.nii.gz,confidence_rank,TN,27762288,0.5069149772093059,case_patch_macro
decoder_stage_1_low_to_high,HCC_10140276_20170721.nii.gz,confidence_rank,TP,414444,0.17385459405944262,case_patch_macro
decoder_stage_1_low_to_high,HCC_10140276_20170721.nii.gz,gamma_joint_product,FN,73246,0.0001348335897333766,case_patch_macro
decoder_stage_1_low_to_high,HCC_10140276_20170721.nii.gz,gamma_joint_product,FP,61574,0.05267463282481519,case_patch_macro
decoder_stage_1_low_to_high,HCC_10140276_20170721.nii.gz,gamma_joint_product,TN,27762288,0.30714259135617134,case_patch_macro
decoder_stage_1_low_to_high,HCC_10140276_20170721.nii.gz,gamma_joint_product,TP,414444,0.13312887832863604,case_patch_macro
decoder_stage_1_low_to_high,HCC_10140276_20170721.nii.gz,gamma_world_stability,FN,73246,0.009641603078235375,case_patch_macro
decoder_stage_1_low_to_high,HCC_10140276_20170721.nii.gz,gamma_world_stability,FP,61574,0.14717194335697806,case_patch_macro
decoder_stage_1_low_to_high,HCC_10140276_20170721.nii.gz,gamma_world_stability,TN,27762288,0.5045319265342645,case_patch_macro
decoder_stage_1_low_to_high,HCC_10140276_20170721.nii.gz,gamma_world_stability,TP,414444,0.32803894182959253,case_patch_macro
decoder_stage_1_low_to_high,HCC_10140276_20170721.nii.gz,pairwise_joint_product,FN,73246,0.0001411094706993576,case_patch_macro
decoder_stage_1_low_to_high,HCC_10140276_20170721.nii.gz,pairwise_joint_product,FP,61574,0.05083771586794755,case_patch_macro
